Конный расчёт в ожидании начала парада Победы на Красной площади в Москве,0.10324285714285715,2025-05-09 09:07:58
"Через час смотрите прямую трансляцию парада в Москве, посвящённого 80-й годовщине победы в Великой Отечественной войне.

Начало — в 10:00 мск в [https://vk.com/rt_russian|сообществе RT во «ВКонтакте»]: https://vkvideo.ru/video-40316705_456467496",0.5378999999999999,2025-05-09 09:04:15
"«Военные маршируют по Красной площади, двигаясь к своей исходной точке старта»

Корр RT Костя Придыбайло показал последние приготовления к параду Победы",0.5168333333333334,2025-05-09 08:55:47
К параду Победы на Красной площади готовят российские беспилотники. Военная техника уже собирается на улицах Москвы,0.6190333333333334,2025-05-09 08:39:29
Парад Победы прошёл в Хабаровске. В нём приняли участие более 3 тыс. человек и свыше 140 единиц спецтехники,0.63715,2025-05-09 08:18:01
"Парад Победы и шествие «Бессмертного полка» уже прошли на Дальнем Востоке.

Мероприятия в честь 80-летия окончания Великой Отечественной войны состоялись в том числе в Южно-Сахалинске, Петропавловске-Камчатском, Магадане и во Владивостоке.

Видео Минобороны",0.4403714285714285,2025-05-09 07:29:32
"Захарова: у гостей парада нет сомнений в террористической сущности Зеленского 
 
➡Подробнее: https://russian.rt.com/world/news/1475332-zaharova-zelenskii-terrorizm",-0.22712500000000002,2025-05-09 01:45:22
"«Очень хорошая встреча, хороший вечер!» 
 
Торжественный приём в Кремле завершился. Владимир Путин проводил гостей, с которыми завтра встретится на параде Победы.",0.59496,2025-05-08 23:44:52
"Захарова: у гостей парада нет сомнений в террористической сущности Зеленского 
 
➡Подробнее: https://russian.rt.com/world/news/1475332-zaharova-zelenskii-terrorizm",-0.06021428571428571,2025-05-08 22:08:00
"Документальный фильм RT «Курская битва. Хронология подвига» покажут на телеканале «Звезда» 9 мая. 
 
Показ состоится в 12:00 сразу после трансляции Парада Победы. Автор ленты — военкор RT Влад Андрица. В ней раскрываются эксклюзивные подробности операции «Поток». Андрица напомнил, насколько фантастически авантюрной она была: 
 
«Сложно было всё. Сложность заключалась в том, чтобы наладить исключительное взаимодействие между людьми, которые действуют в трёх разных плоскостях, в трёх разных ипостасях». 
 
Несмотря на это, российские военные смогли единым фронтом зайти в тыл вэсэушников",0.6588,2025-05-08 16:03:00
"Захарова: у гостей парада нет сомнений в террористической сущности Зеленского

➡Подробнее: https://russian.rt.com/world/news/1475332-zaharova-zelenskii-terrorizm",-0.30146249999999997,2025-05-08 15:34:00
"Предпринимается всё больше попыток принизить значение победы Красной армии в ВОВ, поэтому важно проводить мероприятия, такие как парад Победы в Москве. 
 
Об этом заявил в интервью RT президент Кубы Мигель Диас-Канель: 
 
«Нужно сделать всё возможное, чтобы люди прониклись чувством гордости и задумались о сегодняшней ситуации. И именно поэтому мы, кубинцы, приехали сегодня сюда и очень благодарны президенту Путину за приглашение»",0.0,2025-05-08 14:11:00
"В «VK Видео» запустили спецраздел к 80-летию Победы.

Там можно увидеть более 260 фильмов, сериалов и подкастов о Великой Отечественной войне. А 9 мая покажут прямые трансляции парада Победы, шествия «Бессмертного полка» и минуты молчания",0.7657333333333334,2025-05-08 13:57:00
"Пока Россия готовится к параду в честь 80-летия победы в Великой Отечественной войне, RT вспоминает самый первый парад. Он прошёл в Москве 24 июня 1945 года — к грандиозному событию готовились больше месяца. Принимал парад маршал Георгий Жуков, командовал войсками маршал Константин Рокоссовский. Всего по Красной площади прошли более 35 тыс. военных и около 1850 единиц техники, в том числе знаменитые танки Т-34. В конце шествия к подножию Мавзолея были брошены 200 знамён разгромленных немецко-фашистских войск. Подробнее — в видео RT",0.08326666666666667,2025-05-08 11:38:00
"Парадный расчёт войск Китая на параде 9 Мая в Москве будет самым большим из иностранных, отметил Путин. 
 
«Боевое братство наших народов, сложившееся в те суровые военные годы, — это одна из фундаментальных основ современных российско-китайских отношений», — подчеркнул президент",0.19912000000000002,2025-05-08 10:31:46
Генсек ШОС Нурлан Ермекбаев прилетел в Москву для участия в параде Победы.,-0.26890000000000003,2025-05-08 01:22:09
Накануне юбилея Победы военный оркестр полигона Капустин Яр провёл торжественный парад у дома 98-летнего Александра Колотушкина — участника легендарного Парада 1945 года,-0.49765,2025-05-07 18:05:00
"Смотрите прямую трансляцию парада в Москве, посвящённого 80-й годовщине победы в Великой Отечественной войне, 9 мая в 10:00 мск в [https://vk.com/rt_russian|сообществе RT во «ВКонтакте»]: https://vkvideo.ru/video-40316705_456467496",0.1901,2025-05-07 17:22:35
"С помощью нейросетей RT оживил фотографии военкора Евгения Халдея, который прошёл всю Великую Отечественную и запечатлел её важнейшие события — от объявления войны до подъёма флага над Рейхстагом. Он стал свидетелем триумфа советского оружия на Параде Победы 24 июня 1945 года. Фотографии Халдея были представлены в качестве свидетельств преступлений фашистов на Нюрнбергском процессе, и ему же выпала честь передавать фоторепортажи оттуда",-0.4753,2025-05-06 20:11:22
"Накануне юбилея Победы военный оркестр полигона Капустин Яр провёл торжественный парад у дома 98-летнего Александра Колотушкина — участника легендарного Парада 1945 года. Ветеран, служивший на полигоне с 1949-го, поделился воспоминаниями о войне и испытаниях ракетного оружия. Особенно его тронуло исполнение песни «День Победы», которой он подпевал вместе с военными. RT публикует видео Минобороны России",0.5008666666666667,2025-05-06 16:20:00
"Накануне юбилея Победы военный оркестр полигона Капустин Яр провёл торжественный парад у дома 98-летнего Александра Колотушкина — участника легендарного Парада 1945 года. Ветеран, служивший на полигоне с 1949-го, поделился воспоминаниями о войне и испытаниях ракетного оружия. Особенно его тронуло исполнение песни «День Победы», которой он подпевал вместе с военными. RT публикует видео Минобороны России",-0.3578,2025-05-06 12:00:02
"Власти Севастополя сделали важное заявление насчёт парада на 9 Мая в городе 
 
➡Подробнее: https://russian.rt.com/russia/article/1474065-parad-den-pobedy-sevastopol",0.7475,2025-05-06 05:15:00
"Фицо ответил на угрозы Зеленского гостям парада в Москве на 9 мая 
 
➡Подробнее: https://russian.rt.com/world/news/1473514-fico-ugrozy-zelenskii-moskva",0.19014999999999993,2025-05-06 00:15:00
"Власти Севастополя сделали важное заявление насчёт парада на 9 Мая в городе

➡️Подробнее: https://russian.rt.com/russia/article/1474065-parad-den-pobedy-sevastopol",0.11333333333333334,2025-05-05 22:24:00
"Премьер Мьянмы приедет в Москву на парад Победы по приглашению Путина, сообщают местные СМИ.

На празднование 9 Мая также приглашён лидер КНДР Ким Чен Ын, но официально он своё участие пока не подтвердил. 

Ожидается визит нескольких глав стран Латинской Америки, их имена пока не раскрываются.

Кого точно ждём в Москве на параде Победы — на графике RT",0.11506666666666668,2025-05-05 21:48:00
"Ещё один политик подтвердил своё присутствие на параде 9 Мая в Москве

➡Подробнее: https://russian.rt.com/world/news/1474072-vulin-moskva-parad-pobedy",0.20591666666666666,2025-05-05 19:49:00
"Фицо ответил на угрозы Зеленского гостям парада в Москве на 9 мая

➡Подробнее: https://russian.rt.com/world/news/1473514-fico-ugrozy-zelenskii-moskva",-0.09496666666666669,2025-05-05 17:44:00
"Фицо ответил на угрозы Зеленского гостям парада в Москве на 9 мая

➡Подробнее: https://russian.rt.com/world/news/1473514-fico-ugrozy-zelenskii-moskva",0.03400000000000001,2025-05-04 14:55:00
"Зеленский пригрозил мировым лидерам, решившим приехать в Москву на парад Победы

➡Подробнее: https://russian.rt.com/ussr/news/1473207-zelenskii-ugrozy-lidery-moskva-9-maya",-0.11912830188679242,2025-05-04 12:42:00
"Журналист Боуз отреагировал на угрозы Зеленского в адрес парада в Москве

➡Подробнее: https://russian.rt.com/ussr/news/1472215-zelenskii-parad-pobedy",-0.41761111111111116,2025-05-04 04:45:00
"Зеленский пригрозил мировым лидерам, решившим приехать в Москву на парад Победы

➡Подробнее: https://russian.rt.com/ussr/news/1473207-zelenskii-ugrozy-lidery-moskva-9-maya",-0.15498928571428575,2025-05-04 03:00:00
